unnamed__0,deal_num,tar_rev_rev_last_avail_yr,tar_rev_rev_yr__1,tar_rev_rev_yr__2,tar_ebitda_last_avail_yr,tar_ebitda_yr__1,tar_ebitda_yr__2,tar_ebit_last_avail_yr,tar_ebit_yr__1,tar_ebit_yr__2,tar_pbt_last_avail_yr,tar_pbt_yr__1,tar_pbt_yr__2,tar_pat_last_avail_yr,tar_pat_yr__1,tar_pat_yr__2,tar_np_last_avail_yr,tar_np_yr__1,tar_np_yr__2,tar_ta_last_avail_yr,tar_ta_yr__1,tar_ta_yr__2,tar_na_last_avail_yr,tar_na_yr__1,tar_na_yr__2,tar_eq_last_avail_yr,tar_eq_yr__1,tar_eq_yr__2,tar_cap_last_avail_yr,tar_cap_yr__1,tar_cap_yr__2,tar_emp_last_avail_yr,tar_emp_yr__1,tar_emp_yr__2,tar_ev_last_avail_yr,tar_ev_yr__1,tar_ev_yr__2,tar_eps_last_avail_yr,tar_eps_yr__1,tar_eps_yr__2,tar_cfps_last_avail_yr,tar_cfps_yr__1,tar_cfps_yr__2,tar_dps_last_avail_yr,tar_dps_yr__1,tar_dps_yr__2,tar_bvps_last_avail_yr,tar_bvps_yr__1,tar_bvps_yr__2,acq_rev_rev_last_avail_yr,acq_rev_rev_yr__1,acq_rev_rev_yr__2,acq_ebitda_last_avail_yr,acq_ebitda_yr__1,acq_ebitda_yr__2,acq_ebit_last_avail_yr,acq_ebit_yr__1,acq_ebit_yr__2,acq_pbt_last_avail_yr,acq_pbt_yr__1,acq_pbt_yr__2,acq_pat_last_avail_yr,acq_pat_yr__1,acq_pat_yr__2,acq_np_last_avail_yr,acq_np_yr__1,acq_np_yr__2,acq_ta_last_avail_yr,acq_ta_yr__1,acq_ta_yr__2,acq_na_last_avail_yr,acq_na_yr__1,acq_na_yr__2,acq_eq_last_avail_yr,acq_eq_yr__1,acq_eq_yr__2,acq_cap_last_avail_yr,acq_cap_yr__1,acq_cap_yr__2,acq_emp_last_avail_yr,acq_emp_yr__1,acq_emp_yr__2,acq_ev_last_avail_yr,acq_ev_yr__1,acq_ev_yr__2,acq_eps_last_avail_yr,acq_eps_yr__1,acq_eps_yr__2,acq_cfps_last_avail_yr,acq_cfps_yr__1,acq_cfps_yr__2,acq_dps_last_avail_yr,acq_dps_yr__1,acq_dps_yr__2,acq_bvps_last_avail_yr,acq_bvps_yr__1,acq_bvps_yr__2,ven_rev_rev_last_avail_yr,ven_rev_rev_yr__1,ven_rev_rev_yr__2,ven_ebitda_last_avail_yr,ven_ebitda_yr__1,ven_ebitda_yr__2,ven_ebit_last_avail_yr,ven_ebit_yr__1,ven_ebit_yr__2,ven_pbt_last_avail_yr,ven_pbt_yr__1,ven_pbt_yr__2,ven_pat_last_avail_yr,ven_pat_yr__1,ven_pat_yr__2,ven_np_last_avail_yr,ven_np_yr__1,ven_np_yr__2,ven_ta_last_avail_yr,ven_ta_yr__1,ven_ta_yr__2,ven_na_last_avail_yr,ven_na_yr__1,ven_na_yr__2,ven_eq_last_avail_yr,ven_eq_yr__1,ven_eq_yr__2,ven_cap_last_avail_yr,ven_cap_yr__1,ven_cap_yr__2,ven_emp_last_avail_yr,ven_emp_yr__1,ven_emp_yr__2,ven_ev_last_avail_yr,ven_ev_yr__1,ven_ev_yr__2,ven_eps_last_avail_yr,ven_eps_yr__1,ven_eps_yr__2,ven_cfps_last_avail_yr,ven_cfps_yr__1,ven_cfps_yr__2,ven_dps_last_avail_yr,ven_dps_yr__1,ven_dps_yr__2,ven_bvps_last_avail_yr,ven_bvps_yr__1,ven_bvps_yr__2,tar_name,tar_bvd_id_num,tar_orbis_id_num,acq_name,acq_bvd_id_num,acq_bvd_id_number__1,acq_orbis_id_num,ven_name,ven_bvd_id_num,ven_orbis_id_num
1.0,2007473374.0,2419.96694214876,3908.03116571771,3442.27941176471,1.87107438016529,-156.195684746779,24.4771241830065,1.87107438016529,-156.195684746779,24.4771241830065,-10.7768595041322,-198.269403655978,-1.87091503267974,-14.895867768595,-203.303865747678,-4.83660130718954,n.a.,n.a.,n.a.,1683.87438016529,997.220557386875,1086.31535947712,n.a.,n.a.,n.a.,62.7173553719008,87.9307761462392,317.598039215686,n.a.,n.a.,n.a.,19,19,19,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,15221.0842975207,16745.1078813305,19325.727124183,2486.79669421488,3503.341324543,3207.61437908497,2433.15041322314,3421.1866946359,3122.56535947712,1771.76859504132,3451.96284087504,3239.24836601307,1024.28429752066,2384.56697632604,2243.67647058824,1024.28429752066,2384.56697632604,2243.67647058824,30064.5223140496,39399.2583158526,45621.3725490196,12976.7338842975,14283.1959844171,13323.4232026144,12976.7338842975,14283.1959844171,13323.4232026144,32932.7404958678,47103.1690140845,59017.5,57,62,62,21491.9074380165,27700.6293077615,34192.6388888889,0.044374,0.053789,0.060073,0.067179,0.071624,0.083676,0.006607,0.004777,0.002865,0.344654,0.320951,0.272219,27424.7933884297,28191.4893617021,27475.4901960784,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,121,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SHIKOKU CHEEL CREATE KK,JP7480001010225,376021048.0,"CHIERU CO., LTD",JP7011101025151,JP7011101025151,054875470,MJE INC.,JP2120001120238,187535372
2.0,1943341540.0,0.0598445836163483,0.0332921620262941,n.a.,n.a.,n.a.,n.a.,-1.52603688221688,-24.1368174690633,-52.6298335212575,-1.52603688221688,-24.1368174690633,-52.6298335212575,-1.52603688221688,-24.1368174690633,-52.6298335212575,n.a.,n.a.,n.a.,200.26989907211,223.789913140749,247.429860051734,n.a.,n.a.,n.a.,198.983240524358,223.090777738197,246.269151688002,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ASSOCIATE INFINITY CO., LTD",TH0105544028442,39719667.0,INVESTORS,,,,SHAREHOLDERS,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50496.0015074012,50496.0015074012,22828.0496314049,33089.11955576,33089.11955576,n.a.,30588.3298326895,30588.3298326895,4141.94703152019,27919.4537887311,27919.4537887311,2259.01768649698,27919.4537887311,27919.4537887311,2259.01768649698,n.a.,n.a.,n.a.,103276.18693992,103276.18693992,83091.3751782301,n.a.,n.a.,n.a.,57124.188802004,57124.188802004,32576.4645208264,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8.3327546698146,8.3327546698146,8.16878566363155,n.a.,n.a.,n.a.,5.98916741892924,5.98916741892924,4.75764439749969,5.98916741892924,5.98916741892924,4.75764439749969,4.629308149897,4.629308149897,4.33873231218525,n.a.,n.a.,n.a.,1276.21345739879,1276.21345739879,889.499968581594,n.a.,n.a.,n.a.,1274.94039765757,1274.94039765757,887.824320240336,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,"NATHALIN CO., LTD",TH0115530001237,TH0115530001237,175249212,"EA WIND HADKUNGHAN 2 CO., LTD",TH0105557126286,307967628
3.0,1941375579.0,9057.5219207639,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,241.778757134769,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,13404.9488132948,n.a.,n.a.,n.a.,n.a.,n.a.,139.25232214724,n.a.,n.a.,n.a.,n.a.,n.a.,5,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,15303.1839105655,18460.5800996696,16938.0188949327,2177.7729066199,3056.44213001848,2968.0790151732,1071.62428759316,1451.08908673498,1378.04179788148,1149.57803594915,1536.20023517554,1036.93100486688,920.374835598422,1038.69197603449,900.229029487547,818.03485313459,1043.45148104597,1023.18923561409,18935.2257781675,22064.2253205667,21608.2164328657,15373.1915826392,14791.421692144,14062.2673919267,15373.1915826392,14791.421692144,14062.2673919267,n.a.,n.a.,n.a.,59,65,72,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,164.960443159038,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,-2315.41416088999,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,256405.912867833,n.a.,n.a.,n.a.,n.a.,n.a.,205526.939968477,n.a.,n.a.,n.a.,n.a.,n.a.,70,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"HARBIN TRANSPORTATION GROUP ENERGY CO., LTD",CN9404138065,338101008.0,"BEIJING PROVA ENERGY HOLDING CO., LTD",CN47927PC,CN47927PC,282457375,"HARBIN TRANSPORTATION GROUP CO., LTD",CN9404500801,338219294
4.0,1943342873.0,125.92549946686,129.531762934385,115.72530805162,-56.3197835293779,-39.3398437547512,-17.9481869112524,-56.9218904237417,-40.0221852198271,-18.7766053575457,-73.2375479616523,-51.2595342320131,-29.3864295033051,-73.2375479616523,-51.2595342320131,-29.3864295033051,n.a.,n.a.,n.a.,1031.54704289952,1041.73107961988,1122.08487067834,n.a.,n.a.,n.a.,434.116672004068,514.493978731867,613.590283759701,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,28010.1686499012,21277.8394709603,23026.7877283262,3201.57747208659,2843.40567450244,2750.77136574279,2442.63492531835,1986.46506983357,2063.84362414602,1652.91536080236,1018.31861819164,880.141833680486,1182.52834520156,705.597024456043,437.518385481043,n.a.,n.a.,n.a.,24609.3921479024,24960.6589399503,26345.3027486871,n.a.,n.a.,n.a.,12371.5695199577,11347.8129192417,11556.1207327546,14722.1418990236,6708.62543436933,6650.30056551431,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.003274,0.002356,-0.00204,0.006651,0.005698,0.000496,n.a.,n.a.,n.a.,0.054299,0.05103,0.048722,CHARGOLA TEA COMPANY PVT LTD,IN0000360296,76164857.0,MR SUSHIL KUMAR SHARMA,,,,BARAK VALLEY CEMENTS LTD,IN33114FI,047963052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR SHRESTH SHARMA,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n.a.,6.93965147806875,n.a.,n.a.,-0.463589403126603,n.a.,n.a.,-0.478187109123634,n.a.,n.a.,-0.478187109123634,n.a.,n.a.,-0.877005143888758,n.a.,n.a.,n.a.,n.a.,n.a.,715.308486940291,n.a.,n.a.,n.a.,n.a.,n.a.,510.325744340158,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC INFOWARE PVT LTD,IN0006908668,IN0006908668,155579726,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1919741186618,7.09239827821287,7.4408069956508,n.a.,n.a.,n.a.,4.80017808385042,4.53826403087443,3.91764095975179,3.0297062636811,0.351229491746831,-0.570513843690103,1.72819765266711,0.258146439478988,-1.62449163732685,n.a.,n.a.,n.a.,393.802720098171,360.313290819771,385.540032529935,n.a.,n.a.,n.a.,325.636453179184,289.890348577969,314.121788064706,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FANTASY INFRASTRUCTURE PVT LTD,IN0002751969,IN0002751969,155248178,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1709139242219,11.4848771967807,12.9149644294532,n.a.,n.a.,n.a.,7.31578319022523,10.9646435221956,12.3818745209881,7.31578319022523,0.939028350618912,4.93247993921414,5.95985323515405,0.682730679458846,4.25487850082644,n.a.,n.a.,n.a.,289.21991552797,434.523048181092,467.920564168792,n.a.,n.a.,n.a.,278.306694355311,262.87491987657,285.040161145856,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINE APARTMENTS PVT LTD,IN0002849535,IN0002849535,155256274,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n.a.,39.7921566713408,54.4429164393569,n.a.,33.929196605595,42.545478588444,n.a.,33.1687137484484,41.401252436919,n.a.,17.1233433279996,40.1827589256197,n.a.,8.0411597330593,26.6632560911071,n.a.,n.a.,n.a.,n.a.,1571.35239311357,1486.50231944352,n.a.,n.a.,n.a.,n.a.,1107.84479290198,1134.25296668104,n.a.,n.a.,n.a.,n.a.,n.a.,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIVENI VINCOM PVT LTD,IN0005768414,IN0005768414,155486975,,,
